replay,owoot_result,frames,rejected_frame_count,first_route_frame,first_road_frame,original_final_event_name,car_id,first_frame,first_route_ok,first_jump_ok,first_road_wheels,first_active_model,first_gate,first_reason,track_sha256
R1377.RPL,no_additional_violation_detected,2712,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1378.RPL,no_additional_violation_detected,2726,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1379.RPL,no_additional_violation_detected,2546,0,0,0,finish,ZPFT,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1380.RPL,no_additional_violation_detected,2688,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1381.RPL,no_additional_violation_detected,2671,0,0,0,finish,ZPFT,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1382.RPL,no_additional_violation_detected,3094,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1383.RPL,no_additional_violation_detected,2681,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1384.RPL,no_additional_violation_detected,3011,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1385.RPL,no_additional_violation_detected,2978,0,0,0,finish,ZPFT,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1386.RPL,no_additional_violation_detected,3106,0,0,0,finish,ZPFT,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1387.RPL,no_additional_violation_detected,3029,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1388.RPL,no_additional_violation_detected,2543,0,0,0,finish,ZPFT,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1389.RPL,no_additional_violation_detected,2459,0,0,0,finish,ZPFT,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1390.RPL,no_additional_violation_detected,2389,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1391.RPL,no_additional_violation_detected,2690,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1392.RPL,no_additional_violation_detected,2532,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1393.RPL,no_additional_violation_detected,2444,0,0,0,finish,CDOR,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1394.RPL,no_additional_violation_detected,2676,0,0,0,finish,ZPFT,,,,,,,,2d36b50f41aff5b191d31a5c5de29db699beda3aa314014d41f01457fd2cfea1
R1395.RPL,no_additional_violation_detected,7622,0,0,0,finish,DAUD,,,,,,,,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1396.RPL,rejection_candidate,6967,5508,1019,971,finish,DMCB,971,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1397.RPL,rejection_candidate,6810,1843,3256,632,finish,DMCB,632,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1398.RPL,rejection_candidate,6526,5550,957,968,finish,DBMW,957,0,0,15,27,5,stunt route incomplete,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1399.RPL,rejection_candidate,6500,5514,974,292,finish,DBMW,292,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1400.RPL,rejection_candidate,7160,5618,1037,945,finish,DBMW,945,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1401.RPL,rejection_candidate,6267,4159,272,251,finish,DAUD,251,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1402.RPL,rejection_candidate,6843,5433,1004,948,finish,DMCB,948,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1403.RPL,rejection_candidate,6746,5330,998,942,finish,DBMW,942,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1404.RPL,rejection_candidate,6790,5376,932,920,finish,DAUD,920,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1405.RPL,rejection_candidate,6762,5369,987,937,finish,DMCB,937,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1406.RPL,rejection_candidate,6125,4118,851,285,finish,DMCB,285,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1407.RPL,rejection_candidate,6046,5090,955,285,finish,DBMW,285,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1408.RPL,rejection_candidate,5996,5040,955,285,finish,DBMW,285,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1409.RPL,rejection_candidate,6445,3345,3091,3072,finish,DMCB,3072,1,0,0,33,2,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1410.RPL,rejection_candidate,5782,4833,932,899,finish,DAUD,899,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1411.RPL,rejection_candidate,5558,4624,915,923,finish,DMCB,915,0,0,15,27,6,stunt route incomplete,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1412.RPL,rejection_candidate,6134,4737,958,921,finish,DMCB,921,1,0,0,-99,0,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1413.RPL,rejection_candidate,5999,5048,943,932,finish,DMCB,932,1,0,0,27,8,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1414.RPL,rejection_candidate,5832,4881,943,932,finish,DMCB,932,1,0,0,27,8,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1415.RPL,rejection_candidate,5768,4817,943,932,finish,DMCB,932,1,0,0,27,8,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1416.RPL,rejection_candidate,5848,4883,952,946,finish,DAUD,946,1,0,0,27,7,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1417.RPL,rejection_candidate,6568,5580,976,969,finish,DAUD,969,1,0,0,27,7,no wheel on or above road,5c7c73c90f90e94617e1a92f5923127827f292dcdb33068759cb427e262a2e24
R1418.RPL,no_additional_violation_detected,2915,0,0,0,finish,50FT,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1419.RPL,rejection_candidate,2939,1800,1165,1098,finish,50CI,1098,1,0,0,-99,0,no wheel on or above road,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1420.RPL,no_additional_violation_detected,2770,0,0,0,finish,50PF,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1421.RPL,no_additional_violation_detected,2777,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1422.RPL,no_additional_violation_detected,2832,0,0,0,finish,50PF,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1423.RPL,no_additional_violation_detected,2855,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1424.RPL,no_additional_violation_detected,2941,0,0,0,finish,50PF,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1425.RPL,no_additional_violation_detected,2937,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1426.RPL,no_additional_violation_detected,2930,0,0,0,finish,50FT,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1427.RPL,no_additional_violation_detected,2827,0,0,0,finish,50PF,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1428.RPL,no_additional_violation_detected,2888,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1429.RPL,no_additional_violation_detected,2825,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1430.RPL,no_additional_violation_detected,2778,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1431.RPL,no_additional_violation_detected,2751,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1432.RPL,no_additional_violation_detected,3111,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1433.RPL,no_additional_violation_detected,2801,0,0,0,finish,50FT,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1434.RPL,rejection_candidate,2637,6,0,1365,finish,50PF,1365,1,0,0,-99,0,no wheel on or above road,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1435.RPL,rejection_candidate,2491,1452,1003,2397,finish,50CI,1003,0,0,15,34,0,stunt route incomplete,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1436.RPL,rejection_candidate,2482,2,0,2389,finish,50FT,2389,1,0,0,35,5,no wheel on or above road,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1437.RPL,no_additional_violation_detected,2515,0,0,0,finish,50FT,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1438.RPL,no_additional_violation_detected,2617,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1439.RPL,no_additional_violation_detected,2601,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1440.RPL,no_additional_violation_detected,2675,0,0,0,finish,50PF,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1441.RPL,no_additional_violation_detected,2640,0,0,0,finish,50FT,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1442.RPL,no_additional_violation_detected,2625,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1443.RPL,no_additional_violation_detected,2711,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1444.RPL,no_additional_violation_detected,2583,0,0,0,finish,50CI,,,,,,,,4c33a89afee571a0b00d172478b922be458f1c58207996939858de016e5034a3
R1445.RPL,rejection_candidate,3275,2409,790,0,finish,BPAY,790,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1446.RPL,rejection_candidate,2550,1864,625,1764,finish,CDOR,625,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1447.RPL,rejection_candidate,2737,2023,651,0,finish,CDOR,651,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1448.RPL,rejection_candidate,3175,2302,799,0,finish,BPAY,799,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1449.RPL,rejection_candidate,2853,2089,701,2001,finish,CDOR,701,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1450.RPL,rejection_candidate,2406,1742,612,1671,finish,CDOR,612,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1451.RPL,rejection_candidate,2994,2154,775,2147,finish,BPAY,775,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1452.RPL,rejection_candidate,3153,2277,800,2244,finish,BPAY,800,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1453.RPL,rejection_candidate,3074,2212,789,0,finish,BPAY,789,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1454.RPL,rejection_candidate,2540,1839,648,0,finish,CDOR,648,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1455.RPL,rejection_candidate,2707,1957,681,1891,finish,CDOR,681,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1456.RPL,rejection_candidate,2554,1844,655,1783,finish,CDOR,655,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1457.RPL,no_additional_violation_detected,2999,0,0,0,finish,CDOR,,,,,,,,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1458.RPL,rejection_candidate,2669,1934,676,0,finish,CDOR,676,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1459.RPL,no_additional_violation_detected,2915,0,0,0,finish,CDOR,,,,,,,,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1460.RPL,rejection_candidate,2665,1941,657,0,finish,CDOR,657,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1461.RPL,rejection_candidate,3334,2413,844,0,finish,BPAY,844,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1462.RPL,rejection_candidate,3160,2363,724,0,finish,CDOR,724,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1463.RPL,rejection_candidate,2347,1677,618,1517,finish,CDOR,618,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1464.RPL,rejection_candidate,2601,1892,642,1799,finish,CDOR,642,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1465.RPL,rejection_candidate,3206,2332,796,2261,finish,BPAY,796,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1466.RPL,rejection_candidate,2404,1727,624,1677,finish,CDOR,624,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1467.RPL,rejection_candidate,2572,1877,630,1771,finish,CDOR,630,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1468.RPL,rejection_candidate,2972,2134,773,0,finish,BPAY,773,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1469.RPL,rejection_candidate,2403,1739,611,0,finish,CDOR,611,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1470.RPL,rejection_candidate,2447,1767,627,1698,finish,CDOR,627,0,0,15,28,0,stunt route incomplete,a8db2f0c3ef6a7f9d907ffdc8ff9249885c77e2993fc97e86108d6cb896652a4
R1471.RPL,no_additional_violation_detected,3135,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1472.RPL,no_additional_violation_detected,3314,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1473.RPL,no_additional_violation_detected,3191,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1474.RPL,no_additional_violation_detected,3056,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1475.RPL,no_additional_violation_detected,3413,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1476.RPL,no_additional_violation_detected,3339,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1477.RPL,no_additional_violation_detected,2894,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1478.RPL,no_additional_violation_detected,3401,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1479.RPL,no_additional_violation_detected,3350,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1480.RPL,no_additional_violation_detected,3558,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1481.RPL,no_additional_violation_detected,3287,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1482.RPL,no_additional_violation_detected,3316,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1483.RPL,no_additional_violation_detected,3326,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1484.RPL,rejection_candidate,3176,1,0,2521,finish,FETR,2521,1,0,0,-99,0,no wheel on or above road,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1485.RPL,no_additional_violation_detected,3141,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1486.RPL,no_additional_violation_detected,3101,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1487.RPL,no_additional_violation_detected,3309,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1488.RPL,no_additional_violation_detected,3043,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1489.RPL,no_additional_violation_detected,3048,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1490.RPL,no_additional_violation_detected,2970,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1491.RPL,no_additional_violation_detected,3024,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1492.RPL,no_additional_violation_detected,2995,0,0,0,finish,FETR,,,,,,,,e6ff29ad7d81ab5acd6f12fac31b1deca73dfbe68537b863a3e51595599397de
R1493.RPL,no_additional_violation_detected,2406,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1494.RPL,no_additional_violation_detected,2533,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1495.RPL,rejection_candidate,2500,2,0,729,finish,CERV,729,1,0,0,-99,0,no wheel on or above road,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1496.RPL,no_additional_violation_detected,2624,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1497.RPL,no_additional_violation_detected,2253,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1498.RPL,no_additional_violation_detected,2449,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1499.RPL,no_additional_violation_detected,2384,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1500.RPL,no_additional_violation_detected,2649,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1501.RPL,no_additional_violation_detected,2575,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1502.RPL,rejection_candidate,2610,1,0,905,finish,CERV,905,1,0,0,-99,0,no wheel on or above road,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1503.RPL,no_additional_violation_detected,2439,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1504.RPL,no_additional_violation_detected,2661,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1505.RPL,no_additional_violation_detected,2381,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1506.RPL,no_additional_violation_detected,2150,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1507.RPL,no_additional_violation_detected,2279,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1508.RPL,no_additional_violation_detected,2271,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1509.RPL,no_additional_violation_detected,2363,0,0,0,finish,CERV,,,,,,,,1d266149433ddb8ba7f6b13d9500d9b4f49ecfc688bb3cc7a5221c928107a820
R1510.RPL,no_additional_violation_detected,2300,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1511.RPL,no_additional_violation_detected,2402,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1512.RPL,no_additional_violation_detected,2306,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1513.RPL,no_additional_violation_detected,1990,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1514.RPL,rejection_candidate,1889,5,0,1100,finish,ZF40,1100,1,0,0,-99,0,no wheel on or above road,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1515.RPL,no_additional_violation_detected,2148,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1516.RPL,rejection_candidate,2035,1,0,1957,finish,ZF40,1957,1,0,0,31,2,no wheel on or above road,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1517.RPL,rejection_candidate,2023,1,0,1134,finish,ZF40,1134,1,0,0,-99,0,no wheel on or above road,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1518.RPL,no_additional_violation_detected,2336,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1519.RPL,no_additional_violation_detected,2235,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1520.RPL,rejection_candidate,1936,535,1383,1355,finish,ZF40,1355,1,0,0,26,1,no wheel on or above road,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1521.RPL,no_additional_violation_detected,2142,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1522.RPL,no_additional_violation_detected,2114,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1523.RPL,no_additional_violation_detected,2092,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1524.RPL,rejection_candidate,1777,14,0,1075,finish,ZF40,1075,1,0,0,-99,0,no wheel on or above road,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1525.RPL,no_additional_violation_detected,2112,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1526.RPL,no_additional_violation_detected,1989,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1527.RPL,no_additional_violation_detected,2088,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
R1528.RPL,no_additional_violation_detected,2013,0,0,0,finish,ZF40,,,,,,,,ffd9a78c2311260d8fe542d10e576b4ab1f5bdf01e146cebd12185ecd3026ebd
